datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
5/31/2025 11:00:00 PM,5/31/2025 7:00:00 PM,Wind,4514,0.051,True
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Coal,9135,0.103,False
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Gas,33662,0.381,False
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Hydro,3543,0.040,True
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Multiple Fuels,3,0.000,False
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Nuclear,31295,0.354,False
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Oil,215,0.002,False
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Other Renewables,576,0.006,True
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Solar,5602,0.063,True
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Storage,14,0.000,False
5/31/2025 10:00:00 PM,5/31/2025 6:00:00 PM,Wind,4280,0.048,True
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Coal,8700,0.099,False
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Gas,32089,0.365,False
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Hydro,2737,0.031,True
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Multiple Fuels,3,0.000,False
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Nuclear,31133,0.355,False
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Oil,213,0.002,False
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Other Renewables,597,0.006,True
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Solar,8115,0.092,True
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Storage,11,0.000,False
5/31/2025 9:00:00 PM,5/31/2025 5:00:00 PM,Wind,4088,0.046,True
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Coal,8581,0.097,False
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Gas,31163,0.355,False
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Hydro,2638,0.030,True
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Multiple Fuels,3,0.000,False
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Nuclear,31024,0.353,False
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Oil,213,0.002,False
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Other Renewables,571,0.006,True
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Solar,9340,0.106,True
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Storage,0,0.000,False
5/31/2025 8:00:00 PM,5/31/2025 4:00:00 PM,Wind,4251,0.048,True
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Coal,8389,0.096,False
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Gas,30677,0.350,False
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Hydro,2526,0.028,True
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Multiple Fuels,3,0.000,False
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Nuclear,30892,0.353,False
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Oil,212,0.002,False
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Other Renewables,560,0.006,True
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Solar,9777,0.111,True
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Storage,0,0.000,False
5/31/2025 7:00:00 PM,5/31/2025 3:00:00 PM,Wind,4391,0.050,True
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Coal,8336,0.096,False
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Gas,30256,0.348,False
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Hydro,2040,0.023,True
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Multiple Fuels,3,0.000,False
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Nuclear,30765,0.354,False
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Oil,214,0.002,False
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Other Renewables,551,0.006,True
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Solar,10281,0.118,True
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Storage,0,0.000,False
5/31/2025 6:00:00 PM,5/31/2025 2:00:00 PM,Wind,4332,0.049,True
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Coal,8313,0.097,False
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Gas,29194,0.341,False
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Hydro,1571,0.018,True
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Multiple Fuels,3,0.000,False
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Nuclear,30774,0.360,False
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Oil,215,0.002,False
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Other Renewables,556,0.006,True
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Solar,10748,0.125,True
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Storage,0,0.000,False
5/31/2025 5:00:00 PM,5/31/2025 1:00:00 PM,Wind,4026,0.047,True
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Coal,8410,0.099,False
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Gas,28898,0.340,False
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Hydro,1501,0.017,True
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Multiple Fuels,3,0.000,False
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Nuclear,30760,0.362,False
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Oil,216,0.002,False
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Other Renewables,557,0.006,True
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Solar,10587,0.124,True
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Storage,0,0.000,False
5/31/2025 4:00:00 PM,5/31/2025 12:00:00 PM,Wind,3827,0.045,True
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Coal,8515,0.101,False
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Gas,28317,0.338,False
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Hydro,1271,0.015,True
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Multiple Fuels,3,0.000,False
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Nuclear,30735,0.367,False
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Oil,217,0.002,False
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Other Renewables,555,0.006,True
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Solar,10502,0.125,True
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Storage,0,0.000,False
5/31/2025 3:00:00 PM,5/31/2025 11:00:00 AM,Wind,3598,0.043,True
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Coal,8460,0.100,False
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Gas,30425,0.360,False
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Hydro,1265,0.015,True
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Multiple Fuels,2,0.000,False
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Nuclear,30726,0.364,False
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Oil,218,0.002,False
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Other Renewables,551,0.006,True
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Solar,9517,0.112,True
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Storage,0,0.000,False
5/31/2025 2:00:00 PM,5/31/2025 10:00:00 AM,Wind,3238,0.038,True
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Coal,8342,0.099,False
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Gas,30942,0.369,False
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Hydro,1222,0.014,True
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Multiple Fuels,2,0.000,False
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Nuclear,30682,0.366,False
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Oil,219,0.002,False
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Other Renewables,556,0.006,True
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Solar,8609,0.102,True
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Storage,0,0.000,False
5/31/2025 1:00:00 PM,5/31/2025 9:00:00 AM,Wind,3122,0.037,True
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Coal,8314,0.102,False
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Gas,29871,0.368,False
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Hydro,1219,0.015,True
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Multiple Fuels,2,0.000,False
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Nuclear,30621,0.377,False
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Oil,223,0.002,False
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Other Renewables,557,0.006,True
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Solar,6598,0.081,True
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Storage,0,0.000,False
5/31/2025 12:00:00 PM,5/31/2025 8:00:00 AM,Wind,3710,0.045,True
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Coal,8278,0.105,False
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Gas,29921,0.382,False
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Hydro,1151,0.014,True
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Multiple Fuels,2,0.000,False
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Nuclear,30444,0.389,False
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Oil,223,0.002,False
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Other Renewables,568,0.007,True
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Solar,3063,0.039,True
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Storage,0,0.000,False
5/31/2025 11:00:00 AM,5/31/2025 7:00:00 AM,Wind,4498,0.057,True
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Coal,8070,0.105,False
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Gas,30377,0.398,False
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Hydro,1159,0.015,True
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Multiple Fuels,2,0.000,False
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Nuclear,30406,0.399,False
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Oil,225,0.003,False
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Other Renewables,564,0.007,True
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Solar,399,0.005,True
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Storage,0,0.000,False
5/31/2025 10:00:00 AM,5/31/2025 6:00:00 AM,Wind,5010,0.065,True
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Coal,7950,0.104,False
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Gas,30262,0.396,False
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Hydro,1170,0.015,True
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Multiple Fuels,2,0.000,False
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Nuclear,30374,0.398,False
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Oil,229,0.003,False
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Other Renewables,554,0.007,True
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Solar,16,0.000,True
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Storage,0,0.000,False
5/31/2025 9:00:00 AM,5/31/2025 5:00:00 AM,Wind,5697,0.074,True
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Coal,7958,0.104,False
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Gas,29835,0.391,False
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Hydro,1190,0.015,True
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Multiple Fuels,3,0.000,False
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Nuclear,30274,0.396,False
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Oil,229,0.003,False
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Other Renewables,522,0.006,True
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Solar,19,0.000,True
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Storage,0,0.000,False
5/31/2025 8:00:00 AM,5/31/2025 4:00:00 AM,Wind,6242,0.081,True
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Coal,8044,0.103,False
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Gas,31130,0.401,False
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Hydro,1113,0.014,True
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Multiple Fuels,2,0.000,False
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Nuclear,30138,0.388,False
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Oil,225,0.002,False
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Other Renewables,547,0.007,True
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Solar,19,0.000,True
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Storage,0,0.000,False
5/31/2025 7:00:00 AM,5/31/2025 3:00:00 AM,Wind,6313,0.081,True
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Coal,8417,0.106,False
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Gas,32589,0.410,False
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Hydro,1140,0.014,True
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Multiple Fuels,2,0.000,False
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Nuclear,30004,0.378,False
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Oil,222,0.002,False
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Other Renewables,552,0.007,True
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Solar,19,0.000,True
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Storage,0,0.000,False
5/31/2025 6:00:00 AM,5/31/2025 2:00:00 AM,Wind,6408,0.080,True
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Coal,8825,0.110,False
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Gas,32497,0.405,False
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Hydro,1212,0.015,True
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Multiple Fuels,2,0.000,False
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Nuclear,29915,0.373,False
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Oil,219,0.002,False
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Other Renewables,562,0.007,True
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Solar,19,0.000,True
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Storage,0,0.000,False
5/31/2025 5:00:00 AM,5/31/2025 1:00:00 AM,Wind,6960,0.086,True
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Coal,9530,0.117,False
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Gas,32174,0.396,False
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Hydro,1329,0.016,True
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Multiple Fuels,161,0.002,False
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Nuclear,29899,0.368,False
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Oil,217,0.002,False
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Other Renewables,560,0.006,True
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Solar,19,0.000,True
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Storage,0,0.000,False
5/31/2025 4:00:00 AM,5/31/2025 12:00:00 AM,Wind,7299,0.089,True
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Coal,10067,0.118,False
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Gas,35289,0.413,False
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Hydro,1621,0.019,True
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Multiple Fuels,407,0.004,False
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Nuclear,29928,0.351,False
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Oil,217,0.002,False
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Other Renewables,540,0.006,True
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Solar,19,0.000,True
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Storage,0,0.000,False
5/31/2025 3:00:00 AM,5/30/2025 11:00:00 PM,Wind,7138,0.083,True
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Coal,10386,0.115,False
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Gas,39130,0.434,False
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Hydro,2305,0.025,True
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Multiple Fuels,742,0.008,False
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Nuclear,30283,0.336,False
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Oil,217,0.002,False
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Other Renewables,513,0.005,True
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Solar,19,0.000,True
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Storage,0,0.000,False
5/31/2025 2:00:00 AM,5/30/2025 10:00:00 PM,Wind,6465,0.071,True
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Coal,10796,0.114,False
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Gas,41211,0.437,False
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Hydro,4167,0.044,True
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Multiple Fuels,905,0.009,False
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Nuclear,30457,0.323,False
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Oil,308,0.003,False
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Other Renewables,544,0.005,True
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Solar,19,0.000,True
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Storage,0,0.000,False
5/31/2025 1:00:00 AM,5/30/2025 9:00:00 PM,Wind,5770,0.061,True
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Coal,10547,0.111,False
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Gas,40498,0.428,False
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Hydro,4749,0.050,True
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Multiple Fuels,947,0.010,False
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Nuclear,30315,0.320,False
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Oil,299,0.003,False
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Other Renewables,549,0.005,True
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Solar,164,0.001,True
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Storage,1,0.000,False
5/31/2025 12:00:00 AM,5/30/2025 8:00:00 PM,Wind,6519,0.068,True
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Coal,10840,0.113,False
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Gas,40623,0.425,False
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Hydro,4048,0.042,True
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Multiple Fuels,1021,0.010,False
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Nuclear,30234,0.316,False
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Oil,296,0.003,False
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Other Renewables,543,0.005,True
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Solar,1187,0.012,True
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Storage,14,0.000,False
5/30/2025 11:00:00 PM,5/30/2025 7:00:00 PM,Wind,6597,0.069,True
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Coal,10954,0.114,False
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Gas,40204,0.418,False
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Hydro,3593,0.037,True
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Multiple Fuels,1008,0.010,False
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Nuclear,30214,0.314,False
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Oil,298,0.003,False
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Other Renewables,532,0.005,True
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Solar,2147,0.022,True
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Storage,14,0.000,False
5/30/2025 10:00:00 PM,5/30/2025 6:00:00 PM,Wind,6998,0.072,True
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Coal,10885,0.113,False
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Gas,39678,0.412,False
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Hydro,3331,0.034,True
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Multiple Fuels,1018,0.010,False
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Nuclear,30181,0.313,False
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Oil,326,0.003,False
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Other Renewables,551,0.005,True
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Solar,3594,0.037,True
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Storage,12,0.000,False
5/30/2025 9:00:00 PM,5/30/2025 5:00:00 PM,Wind,6734,0.069,True
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Coal,10664,0.110,False
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Gas,38992,0.404,False
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Hydro,3161,0.032,True
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Multiple Fuels,942,0.009,False
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Nuclear,30121,0.312,False
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Oil,385,0.004,False
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Other Renewables,559,0.005,True
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Solar,4960,0.051,True
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Storage,0,0.000,False
5/30/2025 8:00:00 PM,5/30/2025 4:00:00 PM,Wind,6511,0.067,True
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Coal,10715,0.112,False
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Gas,39187,0.410,False
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Hydro,1987,0.020,True
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Multiple Fuels,869,0.009,False
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Nuclear,30065,0.315,False
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Oil,219,0.002,False
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Other Renewables,559,0.005,True
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Solar,6135,0.064,True
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Storage,0,0.000,False
5/30/2025 7:00:00 PM,5/30/2025 3:00:00 PM,Wind,5667,0.059,True
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Coal,10598,0.111,False
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Gas,39819,0.418,False
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Hydro,1726,0.018,True
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Multiple Fuels,843,0.008,False
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Nuclear,30079,0.316,False
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Oil,215,0.002,False
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Other Renewables,550,0.005,True
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Solar,6561,0.069,True
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Storage,0,0.000,False
5/30/2025 6:00:00 PM,5/30/2025 2:00:00 PM,Wind,4731,0.049,True
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Coal,10854,0.115,False
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Gas,39625,0.420,False
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Hydro,1556,0.016,True
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Multiple Fuels,944,0.010,False
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Nuclear,30092,0.319,False
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Oil,231,0.002,False
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Other Renewables,549,0.005,True
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Solar,6924,0.073,True
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Storage,0,0.000,False
5/30/2025 5:00:00 PM,5/30/2025 1:00:00 PM,Wind,3358,0.035,True
5/30/2025 4:00:00 PM,5/30/2025 12:00:00 PM,Coal,11245,0.121,False
5/30/2025 4:00:00 PM,5/30/2025 12:00:00 PM,Gas,39271,0.422,False
5/30/2025 4:00:00 PM,5/30/2025 12:00:00 PM,Hydro,1350,0.014,True
5/30/2025 4:00:00 PM,5/30/2025 12:00:00 PM,Multiple Fuels,991,0.010,False
