datetime_beginning_utc,datetime_beginning_ept,area,instantaneous_load
6/4/2025 9:45:00 AM,6/4/2025 5:45:00 AM,UG,79.750000
6/4/2025 9:45:00 AM,6/4/2025 5:45:00 AM,PJM SOUTHERN REGION,12188.591800
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,AE,923.828735
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,AEP,13438.983400
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,APS,4563.795000
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,ATSI,6510.522000
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,BC,2473.144780
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,COMED,9477.613000
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,DAYTON,1755.927730
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,DEOK,2592.706790
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,DOM,12202.615200
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,DPL,1509.682250
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,DUQ,1165.200000
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,EKPC,1224.947630
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,JC,1812.498900
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,ME,1435.371830
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,PE,3334.981000
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,PEP,2460.890380
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,PJM MID ATLANTIC REGION,23443.033200
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,PJM RTO,76375.340000
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,PJM WESTERN REGION,39503.632800
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,PL,3655.730710
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,PN,1736.891480
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,PS,3853.885740
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,RECO,127.259262
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,UG,78.950000
6/4/2025 9:40:00 AM,6/4/2025 5:40:00 AM,PJM SOUTHERN REGION,12202.615200
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,AE,919.813232
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,AEP,13242.054700
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,APS,4507.220700
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,ATSI,6490.737000
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,BC,2460.565000
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,COMED,9448.691000
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,DAYTON,1747.784910
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,DEOK,2583.797850
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,DOM,12141.576200
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,DPL,1501.182370
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,DUQ,1166.223390
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,EKPC,1204.581540
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,JC,1835.439210
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,ME,1424.786740
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,PE,3302.199000
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,PEP,2479.795410
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,PJM MID ATLANTIC REGION,23328.910000
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,PJM RTO,75861.580000
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,PJM WESTERN REGION,39186.507800
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,PL,3654.542720
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,PN,1717.929690
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,PS,3852.347000
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,RECO,127.194366
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,UG,78.450000
6/4/2025 9:35:00 AM,6/4/2025 5:35:00 AM,PJM SOUTHERN REGION,12141.576200
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,AE,918.667053
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,AEP,13123.697300
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,APS,4646.158000
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,ATSI,6427.991000
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,BC,2444.408690
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,COMED,9508.084000
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,DAYTON,1760.782350
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,DEOK,2568.420410
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,DOM,12060.768600
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,DPL,1491.444000
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,DUQ,1155.234130
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,EKPC,1203.649410
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,JC,1813.119870
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,ME,1413.325810
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,PE,3295.244870
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,PEP,2430.629640
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,PJM MID ATLANTIC REGION,23224.205100
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,PJM RTO,75678.990000
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,PJM WESTERN REGION,39187.605500
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,PL,3608.448000
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,PN,1744.676640
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,PS,3845.828000
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,RECO,127.282166
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,UG,78.850000
6/4/2025 9:30:00 AM,6/4/2025 5:30:00 AM,PJM SOUTHERN REGION,12060.768600
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,AE,914.680664
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,AEP,13167.058600
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,APS,4576.136000
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,ATSI,6498.354490
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,BC,2442.644290
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,COMED,9476.962000
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,DAYTON,1732.711670
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,DEOK,2581.937500
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,DOM,12064.130900
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,DPL,1486.458500
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,DUQ,1149.162840
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,EKPC,1230.995000
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,JC,1897.752200
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,ME,1419.822270
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,PE,3269.076170
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,PEP,2430.135000
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,PJM MID ATLANTIC REGION,23198.943400
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,PJM RTO,75676.390000
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,PJM WESTERN REGION,39185.100000
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,PL,3642.167000
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,PN,1768.775270
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,PS,3866.699220
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,RECO,126.948959
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,UG,78.650000
6/4/2025 9:25:00 AM,6/4/2025 5:25:00 AM,PJM SOUTHERN REGION,12064.130900
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,AE,917.694400
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,AEP,13057.510700
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,APS,4482.534000
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,ATSI,6500.235000
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,BC,2442.049800
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,COMED,9440.249000
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,DAYTON,1731.431270
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,DEOK,2591.799800
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,DOM,12046.981400
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,DPL,1482.928470
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,DUQ,1147.926390
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,EKPC,1237.715450
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,JC,1862.628420
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,ME,1412.304690
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,PE,3265.913000
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,PEP,2422.884770
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,PJM MID ATLANTIC REGION,23139.384800
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,PJM RTO,75375.765600
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,PJM WESTERN REGION,38952.226600
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,PL,3613.840580
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,PN,1761.063720
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,PS,3850.217000
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,RECO,127.163353
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,UG,78.550000
6/4/2025 9:20:00 AM,6/4/2025 5:20:00 AM,PJM SOUTHERN REGION,12046.981400
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,AE,917.791931
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,AEP,13051.398400
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,APS,4477.341310
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,ATSI,6466.706540
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,BC,2424.451170
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,COMED,9473.533000
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,DAYTON,1726.208000
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,DEOK,2586.512000
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,DOM,12001.914100
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,DPL,1473.979000
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,DUQ,1146.754520
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,EKPC,1193.380860
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,JC,1847.169680
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,ME,1390.743650
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,PE,3283.804200
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,PEP,2408.081000
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,PJM MID ATLANTIC REGION,23097.670000
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,PJM RTO,75221.420000
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,PJM WESTERN REGION,38925.453100
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,PL,3589.698240
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,PN,1734.817380
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,PS,3859.787350
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,RECO,127.536613
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,UG,79.020000
6/4/2025 9:15:01 AM,6/4/2025 5:15:01 AM,PJM SOUTHERN REGION,12001.914100
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,AE,920.895935
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,AEP,13015.031300
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,APS,4496.169000
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,ATSI,6417.478000
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,BC,2404.478270
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,COMED,9482.689000
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,DAYTON,1717.595830
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,DEOK,2579.046630
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,DOM,11975.937500
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,DPL,1464.160400
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,DUQ,1142.532350
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,EKPC,1225.950200
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,JC,1857.342530
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,ME,1382.175900
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,PE,3238.435000
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,PEP,2403.652000
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,PJM MID ATLANTIC REGION,23017.273400
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,PJM RTO,75069.700000
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,PJM WESTERN REGION,38850.085900
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,PL,3558.575200
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,PN,1726.841670
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,PS,3854.096440
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,RECO,127.257200
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,UG,77.820000
6/4/2025 9:10:00 AM,6/4/2025 5:10:00 AM,PJM SOUTHERN REGION,11975.937500
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,AE,908.412100
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,AEP,12896.829100
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,APS,4509.253000
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,ATSI,6357.045410
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,BC,2384.609620
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,COMED,9444.865000
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,DAYTON,1711.400390
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,DEOK,2556.127000
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,DOM,11903.670000
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,DPL,1450.676000
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,DUQ,1140.957280
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,EKPC,1240.466190
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,JC,1803.951170
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,ME,1367.232540
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,PE,3216.291000
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,PEP,2354.042240
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,PJM MID ATLANTIC REGION,22818.570000
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,PJM RTO,74579.180000
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,PJM WESTERN REGION,38616.285200
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,PL,3500.271240
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,PN,1724.860110
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,PS,3841.044680
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,RECO,126.961746
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,UG,77.620000
6/4/2025 9:05:00 AM,6/4/2025 5:05:00 AM,PJM SOUTHERN REGION,11903.670000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,AE,898.613647
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,AEP,12979.115200
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,APS,4359.250490
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,ATSI,6294.915000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,BC,2370.432130
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,COMED,9437.522000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,DAYTON,1704.419000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,DEOK,2541.508300
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,DOM,11789.680000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,DPL,1435.985840
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,DUQ,1136.015140
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,EKPC,1220.763180
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,JC,1819.557370
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,ME,1376.553710
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,PE,3157.035160
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,PEP,2307.484000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,PJM MID ATLANTIC REGION,22558.648400
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,PJM RTO,74021.835900
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,PJM WESTERN REGION,38452.660000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,PL,3481.257000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,PN,1695.706000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,PS,3810.303470
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,RECO,126.238876
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,UG,76.220000
6/4/2025 9:00:00 AM,6/4/2025 5:00:00 AM,PJM SOUTHERN REGION,11789.680000
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,AE,896.509155
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,AEP,12976.205100
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,APS,4440.393000
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,ATSI,6340.095700
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,BC,2360.084230
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,COMED,9397.207000
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,DAYTON,1691.358150
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,DEOK,2519.816160
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,DOM,11776.825200
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,DPL,1430.604490
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,DUQ,1157.403320
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,EKPC,1183.590580
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,JC,1818.034420
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,ME,1369.640140
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,PE,3134.558350
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,PEP,2294.929200
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,PJM MID ATLANTIC REGION,22457.925800
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,PJM RTO,73940.810000
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,PJM WESTERN REGION,38524.640000
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,PL,3469.562000
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,PN,1706.602000
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,PS,3799.504390
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,RECO,125.745041
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,UG,76.120000
6/4/2025 8:55:00 AM,6/4/2025 4:55:00 AM,PJM SOUTHERN REGION,11776.825200
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,AE,892.125732
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,AEP,12913.173800
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,APS,4457.406740
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,ATSI,6452.292000
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,BC,2346.048580
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,COMED,9452.846000
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,DAYTON,1700.034790
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,DEOK,2528.266600
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,DOM,11749.283200
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,DPL,1423.271730
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,DUQ,1162.887700
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,EKPC,1177.067260
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,JC,1759.815920
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,ME,1367.175540
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,PE,3118.361000
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,PEP,2279.514650
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,PJM MID ATLANTIC REGION,22322.986300
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,PJM RTO,73916.240000
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,PJM WESTERN REGION,38666.906300
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,PL,3447.275630
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,PN,1662.240230
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,PS,3790.040770
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,RECO,125.705383
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,UG,76.420000
6/4/2025 8:50:00 AM,6/4/2025 4:50:00 AM,PJM SOUTHERN REGION,11749.283200
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,AE,889.748535
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,AEP,12912.253900
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,APS,4391.054690
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,ATSI,6421.160640
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,BC,2340.150630
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,COMED,9443.330000
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,DAYTON,1689.656000
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,DEOK,2532.544190
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,DOM,11718.493200
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,DPL,1417.517700
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,DUQ,1132.869000
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,EKPC,1193.603640
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,JC,1844.887700
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,ME,1367.649660
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,PE,3104.585000
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,PEP,2268.809330
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,PJM MID ATLANTIC REGION,22342.120000
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,PJM RTO,73777.085900
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,PJM WESTERN REGION,38526.316400
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,PL,3425.552000
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,PN,1680.866460
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,PS,3784.925540
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,RECO,125.575188
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,UG,75.910000
6/4/2025 8:45:00 AM,6/4/2025 4:45:00 AM,PJM SOUTHERN REGION,11718.493200
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,AE,893.968933
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,AEP,13099.791000
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,APS,4292.904300
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,ATSI,6335.206000
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,BC,2337.388180
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,COMED,9444.934000
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,DAYTON,1689.839360
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,DEOK,2525.306150
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,DOM,11692.149400
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,DPL,1415.281490
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,DUQ,1113.231200
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,EKPC,1219.279790
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,JC,1764.723140
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,ME,1368.492000
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,PE,3120.287350
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,PEP,2268.154300
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,PJM MID ATLANTIC REGION,22210.783200
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,PJM RTO,73623.420000
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,PJM WESTERN REGION,38501.394500
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,PL,3407.320310
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,PN,1667.311520
6/4/2025 8:40:00 AM,6/4/2025 4:40:00 AM,PS,3778.627000
